fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2019-05-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,6","0,0","14,6",05:40,"22,5",13:30,09,"3,6","9,2",09:00,"13,1","1019,5",00,"1014,9",24
2019-05-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,2","0,0","12,9",04:50,"27,4",13:00,07,"3,6","9,7",Varias,"13,0","1014,9",00,"1008,2",Varias
2019-05-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,2","0,0","18,1",05:10,"24,4",23:30,30,"5,0","12,5",23:59,"12,5","1012,5",08,"1007,8",Varias
2019-05-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,2","0,0","15,8",06:00,"26,6",15:50,29,"8,6","19,7",09:00,"8,4","1011,6",22,"1007,5",02
2019-05-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,6","0,0","16,6",05:40,"26,6",16:20,30,"6,9","14,4",15:50,"11,4","1012,3",21,"1009,4",16
2019-05-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,6","0,0","17,2",05:50,"28,0",16:20,29,"5,6","13,3",13:40,"10,9","1012,4",08,"1009,8",16
2019-05-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,6","0,0","19,3",03:30,"28,0",14:10,16,"6,1","11,4",13:20,"7,1","1012,2",23,"1009,6",17
2019-05-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,7","0,0","16,5",03:30,"22,9",13:10,11,"4,4","9,2",13:30,"12,9","1016,5",Varias,"1011,5",02
2019-05-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,8","0,0","16,1",05:30,"23,6",08:50,15,"4,2","7,8",10:30,"13,1","1018,3",24,"1016,1",18
2019-05-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,0","0,0","14,4",04:30,"27,7",11:30,14,"4,4","8,3",12:50,"12,4","1018,3",00,"1014,0",18
2019-05-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,5","0,0","16,3",04:50,"32,7",17:10,06,"4,2","18,6",20:30,"10,0","1014,4",00,"1007,1",17
2019-05-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,4","0,0","16,6",23:10,"24,1",11:20,14,"3,9","9,2",15:10,"12,4","1018,2",23,"1014,0",02
2019-05-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,6","0,0","14,5",05:30,"24,7",14:10,14,"5,3","9,7",13:10,"13,2","1018,0",00,"1013,7",18
2019-05-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,8","0,0","15,3",05:20,"24,3",15:40,11,"5,0","10,8",Varias,"12,6","1014,6",00,"1009,9",18
2019-05-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,2","0,0","17,4",04:30,"25,0",12:10,13,"3,9","9,2",12:50,"13,0","1014,7",24,"1009,2",03
2019-05-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,9","0,0","18,5",04:20,"25,3",12:50,99,"3,9","8,3",Varias,"12,6","1022,3",24,"1014,7",00
2019-05-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,7","0,0","17,2",23:10,"24,2",13:00,99,"5,3","9,7",Varias,"12,5","1024,0",11,"1021,7",03
2019-05-31,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,7","0,0","15,0",04:10,"24,4",13:50,13,"3,6","8,9",12:30,"13,3","1022,7",00,"1019,7",18
2019-06-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,6","0,0","15,5",05:40,"25,6",11:00,14,"3,6","8,3",10:40,"13,5","1021,2",00,"1018,4",18
2019-06-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,1","0,0","15,0",05:40,"27,2",11:00,13,"3,9","9,2",13:50,"13,5","1020,3",00,"1017,0",18
2019-06-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,2","0,0","15,0",05:30,"25,3",16:10,13,"4,2","8,3",14:00,"12,8","1018,6",00,"1014,7",24
2019-06-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,0","0,0","14,7",05:30,"27,3",11:00,99,"4,2","10,3",Varias,"12,9","1014,7",00,"1007,5",18
2019-06-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,8","0,0","19,3",06:50,"28,3",16:10,32,"7,5","16,9",10:00,"11,7","1013,8",Varias,"1010,9",Varias
2019-06-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,9","0,0","18,1",03:10,"27,7",13:20,05,"6,1","11,7",18:20,"13,2","1013,6",00,"1009,4",17
2019-06-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,7","0,0","18,6",05:30,"30,8",17:30,99,"5,8","12,5",Varias,"13,2","1015,3",22,"1011,7",00
2019-06-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,3","0,0","17,7",05:00,"24,9",14:00,27,"2,5","9,2",00:00,"12,7","1019,3",22,"1015,0",00
2019-06-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,5","0,0","19,7",05:00,"31,3",17:20,27,"4,7","14,4",17:10,"10,7","1018,6",00,"1013,2",17
2019-06-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,6","0,0","20,8",05:20,"32,4",14:20,30,"6,1","12,5",10:00,"13,5","1015,6",07,"1011,2",17
2019-06-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,0","0,0","21,3",04:50,"32,7",15:50,27,"5,8","13,3",14:50,"13,4","1011,8",00,"1006,8",16
2019-06-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,2","0,0","18,0",23:50,"24,3",12:20,03,"3,9","18,9",00:10,"9,1","1013,5",10,"1009,8",00
2019-06-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,8","0,0","18,0",00:00,"25,6",15:10,99,"3,9","9,2",Varias,"8,8","1013,1",23,"1009,0",17
2019-06-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,4","0,0","19,1",03:30,"27,8",14:10,16,"2,8","13,3",12:40,"11,8","1017,0",23,"1011,6",03
2019-06-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,2","0,0","17,1",23:40,"31,3",12:50,28,"6,4","13,9",06:20,"13,2","1017,5",Varias,"1014,6",16
2019-06-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,6","0,0","15,6",03:50,"25,5",14:40,99,"3,9","7,8",Varias,"8,0","1018,9",22,"1015,6",01
2019-06-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,4","0,0","15,2",05:30,"25,5",15:40,13,"4,4","8,9",17:20,"13,4","1018,5",00,"1014,4",17
2019-06-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,7","0,0","15,5",05:30,"27,9",14:10,99,"3,6","10,3",Varias,"13,4","1015,7",08,"1013,3",Varias
2019-06-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,8","0,0","21,2",05:50,"34,5",16:20,28,"5,6","13,3",07:30,"13,0","1014,6",08,"1010,6",17
2019-06-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,4","0,0","22,5",04:20,"34,2",15:10,29,"5,6","12,8",02:20,"13,5","1013,0",08,"1009,8",17
2019-06-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,2","0,0","18,5",23:59,"33,9",13:10,29,"5,6","13,9",04:20,"13,5","1014,6",24,"1010,6",16
2019-06-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,0","0,0","17,8",01:30,"26,2",15:40,14,"3,9","9,2",13:20,"12,5","1016,0",07,"1013,2",17
2019-06-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,0","0,0","18,5",03:50,"27,6",15:20,14,"3,6","7,8",12:10,"8,2","1014,2",00,"1011,4",17
2019-06-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,7","0,0","18,5",02:20,"26,9",11:40,11,"4,4","9,7",Varias,"12,1","1014,1",22,"1012,3",17
2019-06-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,6","0,0","19,2",02:50,"26,0",10:50,12,"3,1","8,3",14:40,"12,1","1016,1",Varias,"1013,5",17
2019-06-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,2","0,0","20,1",01:20,"28,2",15:30,13,"3,9","9,7",13:30,"12,2","1017,7",10,"1014,2",Varias
2019-06-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,8","0,0","21,4",04:00,"30,3",13:30,99,"4,4","10,3",Varias,"9,6","1016,5",11,"1013,8",17
2019-06-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,2","0,0","21,8",05:40,"30,5",14:10,19,"2,2","8,3",13:20,"12,1","1015,9",00,"1012,6",17
2019-06-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,8","0,0","22,1",05:50,"33,4",12:40,99,"3,6","8,3",Varias,"12,4","1015,1",23,"1012,0",17
2019-06-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,5","0,0","21,0",04:50,"34,0",13:50,08,"4,2","8,9",14:50,"12,7","1017,1",22,"1014,7",18
2019-07-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"29,4","0,0","21,6",04:20,"37,1",13:30,99,"5,8","11,7",Varias,"13,1","1016,5",00,"1011,1",18
2019-07-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,2","0,0","20,8",04:40,"29,7",00:10,30,"3,3","8,9",01:10,"11,8","1014,8",12,"1012,1",Varias
2019-07-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,2","0,0","21,7",23:50,"28,6",14:10,99,"3,9","8,9",Varias,"8,8","1013,9",09,"1011,8",17
2019-07-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,0","0,0","20,7",01:30,"29,3",15:30,13,"3,3","7,2",Varias,"9,7","1017,1",23,"1013,3",01
2019-07-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,4","0,0","20,9",05:00,"29,9",15:30,16,"4,4","9,2",15:20,"12,2","1017,1",22,"1013,8",18
2019-07-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,4","0,0","22,1",04:20,"30,7",10:30,13,"3,1","9,2",12:00,"2,1","1015,1",00,"1010,6",16
2019-07-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,6","0,0","22,8",01:10,"34,5",14:00,29,"5,3","10,3",06:40,"8,4","1013,8",00,"1008,4",17
2019-07-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,9","0,0","23,4",04:30,"34,4",13:50,20,"4,7","11,7",14:10,"13,3","1013,4",23,"1009,5",17
2019-07-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,0","0,0","20,5",23:59,"35,6",14:30,27,"6,1","12,5",05:40,"13,3","1013,8",09,"1009,9",17
2019-07-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,2","0,0","19,9",01:00,"28,6",15:20,30,"3,1","8,9",05:50,"13,1","1014,5",24,"1011,5",06
2019-07-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,2","0,0","20,6",05:40,"31,7",11:40,11,"3,9","8,3",12:00,"11,8","1014,9",24,"1012,4",Varias
2019-07-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,8","0,0","22,3",05:40,"33,3",13:10,16,"3,1","9,7",11:50,"3,9","1015,6",23,"1012,1",10
2019-07-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"30,3","0,0","23,2",03:00,"37,4",14:40,28,"4,7","10,3",23:59,"12,2","1014,6",00,"1009,5",18
2019-07-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"31,2","0,0","24,4",05:30,"37,9",14:40,29,"7,5","13,9",07:00,"12,9","1012,9",08,"1009,5",17
2019-07-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"32,2","0,0","25,3",23:59,"39,1",14:50,28,"4,7","11,7",03:40,"12,8","1011,1",10,"1008,2",17
2019-07-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,8","0,0","19,9",05:30,"27,8",13:40,08,"3,6","9,2",18:00,"10,2","1014,6",24,"1009,9",02
2019-07-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,4","0,0","21,4",05:10,"29,4",16:50,28,"3,1","9,2",23:50,"11,2","1014,8",10,"1010,9",18
2019-07-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,8","0,0","19,8",05:20,"27,8",15:40,99,"3,3","8,9",Varias,"12,6","1014,5",10,"1012,4",17
2019-07-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,4","0,0","20,5",04:00,"30,4",15:50,13,"3,6","8,9",14:50,"10,6","1013,9",00,"1010,5",17
2019-07-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,2","0,0","23,5",04:40,"33,0",11:50,99,"5,0","13,9",Varias,"11,2","1016,0",Varias,"1010,9",04
2019-07-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,6","0,0","22,7",05:40,"30,4",13:30,14,"3,9","10,8",12:40,"11,8","1018,5",Varias,"1014,1",04
2019-07-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,4","0,0","23,4",05:30,"31,3",13:10,12,"3,6","9,2",13:10,"11,0","1018,1",10,"1014,9",18
2019-07-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,6","0,0","23,5",04:00,"31,7",10:30,16,"4,4","10,3",12:10,"11,9","1015,3",Varias,"1012,6",18
2019-07-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,4","0,0","22,9",04:50,"31,9",14:20,99,"3,3","8,3",Varias,"12,5","1014,6",00,"1012,1",18
2019-07-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,8","0,0","23,1",05:00,"32,4",12:20,99,"4,2","7,2",Varias,"12,5","1014,0",00,"1011,5",18
2019-07-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"29,3","0,0","21,5",05:40,"37,1",13:30,30,"3,6","11,4",11:50,"10,9","1013,3",00,"1009,3",17
2019-07-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,7","0,0","23,9",05:40,"33,5",14:40,32,"6,4","14,4",13:30,"12,7","1011,4",08,"1008,4",17
2019-07-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,6","0,0","21,5",23:59,"31,6",13:10,99,"5,3","11,4",Varias,"13,1","1010,1",Varias,"1007,8",17
2019-07-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,7","0,0","20,1",05:30,"31,3",12:20,05,"2,8","9,2",13:40,"12,8","1011,1",07,"1008,9",19
2019-07-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,2","0,0","22,5",21:40,"30,0",16:40,26,"2,8","11,4",02:10,"12,8","1013,9",22,"1009,8",17
2019-07-31,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,6","0,0","22,6",05:10,"30,5",13:50,10,"3,3","10,3",11:50,"10,2","1013,5",07,"1011,0",03
2019-08-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,8","0,0","22,3",22:40,"31,2",10:30,14,"5,0","11,4",11:50,"11,7","1013,6",24,"1010,1",18
2019-08-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,1","0,0","21,8",01:40,"28,4",17:20,99,"5,0","8,3",Varias,"12,2","1014,5",24,"1011,6",18
2019-08-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,6","0,0","22,2",05:30,"31,0",13:10,13,"3,6","9,2",14:50,"11,8","1015,1",09,"1011,8",18
2019-08-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,8","0,0","22,4",01:30,"29,3",13:20,13,"4,2","8,9",12:40,"11,7","1014,6",00,"1011,0",16
2019-08-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,4","0,0","22,0",05:50,"28,9",10:10,11,"3,3","9,2",13:00,"11,9","1013,7",00,"1010,7",18
2019-08-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,4","0,0","22,3",04:20,"30,6",13:10,12,"3,1","8,9",13:30,"11,8","1013,1",00,"1008,4",18
2019-08-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"32,0","0,0","23,3",01:00,"40,6",14:40,29,"5,6","10,8",13:20,"8,7","1011,8",22,"1008,9",18
2019-08-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,4","0,0","22,5",23:59,"32,2",13:20,25,"4,7","11,7",04:00,"11,7","1013,8",24,"1011,1",04
2019-08-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"31,4","0,0","22,4",00:10,"40,3",16:00,99,"5,3","10,8",Varias,"11,8","1014,6",23,"1011,2",18
2019-08-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"31,5","0,0","24,2",22:50,"38,8",16:10,27,"6,1","13,3",06:30,"11,7","1015,6",09,"1011,5",18
2019-08-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"30,2","0,0","22,6",02:20,"37,9",15:50,30,"7,8","13,9",12:10,"12,1","1014,3",10,"1011,2",18
2019-08-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"29,6","0,0","22,4",21:40,"36,9",14:40,27,"6,7","15,3",06:40,"6,9","1015,8",23,"1010,8",15
2019-08-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,4","0,0","22,9",00:40,"31,8",13:40,12,"4,4","9,2",13:10,"10,5","1018,4",24,"1014,6",04
2019-08-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,2","0,0","22,6",Varias,"29,9",14:00,13,"3,9","8,3",13:50,"10,0","1019,2",10,"1015,8",18
2019-08-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,0","0,0","21,8",05:40,"30,2",13:20,14,"3,6","8,3",11:40,"12,2","1017,5",00,"1015,4",17
2019-08-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,2","0,0","21,6",05:50,"30,8",12:30,99,"3,9","8,9",Varias,"12,3","1017,3",10,"1014,7",18
2019-08-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,8","0,0","20,6",06:10,"29,0",14:00,13,"3,6","7,8",11:20,"12,3","1016,0",00,"1011,8",18
2019-08-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,8","0,0","21,1",05:40,"32,4",22:20,07,"4,2","10,8",15:50,"12,3","1013,0",00,"1010,4",18
2019-08-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"30,8","0,0","23,7",23:59,"37,8",15:30,27,"6,4","11,4",Varias,"12,3","1013,1",24,"1010,1",16
2019-08-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,8","0,0","22,0",03:50,"29,6",14:20,13,"3,3","8,9",13:10,"11,5","1017,0",23,"1012,8",04
2019-08-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,7","0,0","25,0",00:00,"30,4",14:10,12,"3,1","8,3",14:20,"8,1","1018,7",23,"1015,7",17
2019-08-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,9","0,0","24,3",23:30,"29,5",12:20,09,"3,3","9,7",10:40,"9,4","1018,5",00,"1016,5",17
2019-08-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,6","0,0","22,6",05:40,"30,7",13:10,12,"3,3","9,2",12:30,"11,9","1018,4",09,"1016,5",18
2019-08-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,0","0,0","21,0",04:13,"29,1",12:20,11,"3,1","10,8",Varias,"10,4","1018,3",10,"1015,9",17
2019-08-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,8","0,0","22,3",04:40,"29,3",15:00,11,"3,3","8,9",23:59,"8,9","1017,0",00,"1012,9",24
2019-08-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,6","0,0","24,3",01:20,"28,8",14:50,17,"3,3","10,3",02:00,"3,6","1014,6",21,"1011,7",18
2019-08-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,3","0,0","22,2",05:40,"32,4",17:20,14,"3,9","9,2",15:10,"11,6","1016,1",24,"1012,4",17
2019-08-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,8","0,0","21,4",03:20,"30,3",10:20,08,"4,4","8,9",00:00,"11,4","1017,2",23,"1014,9",17
2019-08-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,5","0,0","21,5",03:30,"29,5",13:00,12,"3,1","8,3",11:40,"8,5","1019,7",22,"1016,7",03
2019-08-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,0","0,0","20,4",05:30,"29,6",09:40,13,"3,6","7,8",12:00,"11,7","1019,4",10,"1016,4",19
2019-08-31,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,6","0,0","21,1",06:10,"30,1",13:10,99,"3,6","7,8",Varias,"11,5","1017,3",00,"1013,5",16
2019-09-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,6","0,0","20,7",06:00,"30,5",13:20,13,"4,4","8,9",14:10,"11,6","1015,0",00,"1012,0",18
2019-09-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,5","0,0","20,2",06:00,"30,8",15:20,09,"3,1","8,3",11:40,"11,6","1018,2",24,"1012,6",04
2019-09-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,0","0,0","22,0",05:50,"32,0",12:10,99,"4,2","8,3",Varias,"11,6","1019,7",10,"1018,1",Varias
2019-09-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,6","0,0","22,2",06:40,"29,0",15:10,30,"3,3","7,2",20:00,"1,7","1019,5",10,"1014,7",24
2019-09-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,2","0,0","23,3",06:00,"29,0",12:00,12,"2,8","8,3",15:40,"8,7","1017,0",23,"1014,1",Varias
2019-09-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,6","0,0","23,7",22:30,"29,4",14:00,99,"2,5","7,8",Varias,"9,5","1017,6",Varias,"1014,4",17
2019-09-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,4","0,0","23,8",05:00,"29,1",13:30,16,"3,1","8,9",12:50,"7,4","1017,3",21,"1014,4",18
2019-09-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,0","0,0","22,7",23:50,"29,2",14:50,17,"2,5","8,9",14:50,"3,8","1017,2",24,"1014,8",03
2019-09-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,4","0,0","20,8",06:40,"30,1",13:30,16,"4,2","9,2",14:40,"10,7","1017,8",10,"1014,3",16
2019-09-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,8","0,0","21,0",02:50,"30,5",14:20,99,"5,6","15,3",Varias,"8,4","1015,0",00,"1011,5",17
2019-09-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,2",Ip,"20,4",23:59,"28,1",11:40,33,"5,0","13,9",04:20,"7,2","1020,4",23,"1013,1",03
2019-09-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,1","0,0","18,9",06:00,"25,3",14:40,12,"2,8","8,9",10:00,"4,2","1021,5",Varias,"1018,1",04
2019-09-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,8","59,7","19,9",06:10,"27,7",14:30,12,"2,8","8,3",14:40,"6,2","1020,1",00,"1017,2",07
2019-09-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,1","0,6","17,6",02:20,"26,6",15:50,26,"3,6","24,2",02:00,"3,5","1018,9",09,"1015,3",02
2019-09-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,5","0,0","22,2",06:00,"28,8",14:50,99,"3,9","8,9",Varias,"9,4","1018,6",23,"1015,9",16
2019-09-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,0","0,0","20,8",06:20,"29,3",11:30,13,"3,6","8,9",12:20,"10,4","1018,5",00,"1016,6",Varias
2019-09-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,0","0,0","21,3",23:28,"28,6",13:57,26,"3,1","8,9",02:30,"6,0","1017,4",00,"1013,7",18
2019-09-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,6","0,0","19,6",06:10,"29,6",13:40,05,"3,3","7,8",20:50,"10,7","1015,5",Varias,"1013,5",17
2019-09-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,6","0,0","20,1",05:00,"27,0",10:50,30,"4,2","7,2",06:50,"10,5","1015,9",Varias,"1014,2",16
2019-09-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,0","0,0","21,7",00:40,"26,4",09:50,11,"1,9","8,9",09:50,"0,2","1015,9",Varias,"1013,0",17
2019-09-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,2","0,0","21,3",23:30,"27,2",13:00,02,"2,2","7,8",20:40,"1,6","1014,4",10,"1012,2",Varias
2019-09-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,1","0,0","19,1",06:30,"31,1",14:10,28,"3,3","9,2",21:00,"8,2","1016,9",22,"1013,1",04
2019-09-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,8","0,0","19,0",23:20,"28,5",15:00,26,"4,7","11,7",07:40,"10,4","1019,6",22,"1016,0",03
2019-09-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,0","0,0","16,1",06:00,"29,9",12:50,08,"3,1","8,9",15:10,"11,1","1019,4",Varias,"1015,5",Varias
2019-09-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"29,2","0,0","22,8",00:00,"35,6",14:30,29,"4,7","12,5",12:00,"11,2","1016,2",09,"1013,0",Varias
2019-09-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,0","0,0","18,8",05:50,"27,1",14:30,01,"3,9","8,9",00:20,"11,0","1019,4",11,"1015,1",00
2019-09-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,1","0,0","18,4",06:10,"25,8",13:20,07,"3,9","8,9",20:10,"10,8","1019,0",Varias,"1016,1",16
2019-09-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,2","0,0","18,1",07:30,"26,2",15:10,04,"3,3","7,2",00:00,"9,3","1019,6",10,"1016,8",03
2019-09-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,9","0,0","17,0",06:00,"26,8",12:40,13,"3,6","7,8",15:30,"10,7","1019,5",10,"1016,1",17
2019-09-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,2","0,0","17,7",06:30,"26,6",13:40,12,"3,1","8,3",14:40,"9,6","1017,1",00,"1014,0",17
2019-10-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,6","0,0","17,9",04:40,"35,2",13:50,33,"5,3","12,5",13:50,"9,0","1015,0",23,"1011,8",14
2019-10-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,2","0,0","22,2",Varias,"32,3",13:40,28,"6,1","14,4",05:00,"9,8","1016,8",23,"1013,8",13
2019-10-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,8","0,0","19,4",06:40,"32,3",14:20,28,"5,0","10,3",12:10,"9,2","1018,5",10,"1015,2",17
2019-10-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,0","0,0","18,8",23:59,"27,1",12:10,27,"3,9","9,7",00:30,"10,6","1017,3",10,"1014,7",Varias
